,Age,Gender,GotPowers,SuperSerum,GotMutation
61652,3,Female,1,0,0
61653,1,Male,1,0,0
61654,15,Female,1,0,0
61655,43,Female,1,1,0
61656,1,Female,1,0,0
61657,8,Male,1,0,0
61658,3,Male,1,1,0
61659,46,Female,0,1,0
61660,5,Male,1,1,0
61661,24,Female,1,1,0
61662,27,Female,1,0,0
61663,8,Male,1,0,0
61664,3,Male,1,1,0
61665,5,Male,1,1,0
61666,38,Female,1,1,0
61667,9,Male,1,0,0
61668,28,Male,1,1,0
61669,1,Male,1,0,0
61670,38,Male,0,0,0
61671,8,Female,1,1,0
61672,37,Male,1,0,0
61673,16,Male,1,0,0
61674,22,Male,1,1,0
61675,14,Female,1,0,0
61676,30,Male,1,0,0
61677,20,Male,1,1,0
61678,23,Female,1,0,0
61679,45,Female,1,1,0
61680,48,Male,1,1,0
61681,23,Male,1,0,0
61682,50,Female,1,0,0
61683,46,Male,0,0,0
61684,45,Female,1,0,0
61685,23,Male,0,0,0
61686,29,Female,1,1,0
61687,8,Male,1,0,0
61688,13,Male,1,1,0
61689,6,Male,1,0,0
61690,47,Female,1,1,0
61691,41,Male,1,0,0
61692,47,Male,1,1,0
61693,36,Male,1,1,0
61694,39,Male,1,1,0
61695,18,Male,1,0,0
61696,3,Male,0,1,0
61697,9,Female,1,1,0
61698,21,Male,1,1,0
61699,16,Male,1,1,0
61700,22,Male,1,1,0
61701,15,Male,1,1,0
61702,34,Female,1,1,0
61703,24,Male,1,0,0
61704,47,Male,1,0,0
61705,18,Female,1,1,0
61706,38,Male,1,1,0
61707,43,Male,1,1,0
61708,39,Female,1,0,0
61709,3,Male,1,0,0
61710,46,Female,1,1,0
61711,11,Male,1,0,0
61712,8,Male,1,1,0
61713,2,Male,1,0,0
61714,36,Male,1,0,0
61715,45,Male,1,0,0
61716,35,Male,1,0,0
61717,22,Female,1,1,0
61718,23,Male,1,1,0
61719,29,Male,0,0,0
61720,17,Male,1,1,0
61721,30,Male,1,1,0
61722,29,Female,1,0,0
61723,9,Female,1,0,0
61724,5,Female,1,0,0
61725,6,Female,1,0,0
61726,10,Female,1,1,0
61727,21,Male,1,0,0
61728,49,Female,1,1,0
61729,38,Male,1,1,0
61730,14,Female,1,0,0
61731,1,Female,1,1,0
61732,31,Male,1,0,0
61733,14,Male,1,1,0
61734,26,Male,1,0,0
61735,37,Male,0,1,0
61736,43,Male,1,0,0
61737,46,Female,1,1,0
61738,25,Female,1,0,0
61739,49,Male,1,1,0
61740,11,Male,1,0,0
61741,23,Male,1,0,0
61742,47,Male,0,1,0
61743,23,Female,1,0,0
61744,32,Male,1,0,0
61745,23,Male,1,0,0
61746,8,Female,1,1,0
61747,37,Female,1,1,0
61748,25,Female,1,0,0
61749,17,Female,1,1,0
61750,11,Male,1,0,0
61751,32,Male,1,1,0
61752,10,Male,1,1,0
61753,35,Male,1,1,0
61754,38,Male,1,0,0
61755,20,Female,1,1,0
61756,39,Female,1,0,0
61757,45,Male,1,1,0
61758,31,Male,1,1,0
61759,45,Male,1,1,0
61760,6,Female,1,1,0
61761,20,Male,1,1,0
61762,9,Male,1,1,0
61763,8,Male,1,1,0
61764,15,Male,1,0,0
61765,37,Male,1,1,0
61766,39,Male,1,1,0
61767,35,Male,1,1,0
61768,6,Male,1,0,0
61769,33,Male,1,1,0
61770,21,Male,1,1,0
61771,16,Male,1,0,0
61772,30,Female,1,0,0
61773,7,Female,1,1,0
61774,27,Male,1,0,0
61775,23,Female,1,0,0
61776,11,Male,1,0,0
61777,43,Female,1,1,0
61778,17,Female,1,1,0
61779,16,Male,0,0,0
61780,10,Male,1,1,0
61781,43,Male,0,1,0
61782,5,Female,1,1,0
61783,15,Male,1,1,0
61784,19,Male,1,0,0
61785,44,Male,1,1,0
61786,42,Male,1,1,0
61787,33,Male,1,1,0
61788,44,Male,1,1,0
61789,22,Male,1,1,0
61790,47,Male,1,1,0
61791,6,Male,1,1,0
61792,3,Male,1,0,0
61793,4,Male,1,0,0
61794,29,Male,1,0,0
61795,32,Male,0,0,0
61796,21,Male,1,0,0
61797,11,Male,1,1,0
61798,21,Male,1,1,0
61799,10,Female,1,0,0
61800,37,Male,0,1,0
61801,2,Female,0,0,0
61802,49,Female,1,1,0
61803,6,Male,0,1,0
61804,34,Male,1,1,0
61805,44,Male,1,0,0
61806,25,Male,1,1,0
61807,32,Male,1,0,0
61808,11,Female,1,1,0
61809,34,Male,1,0,0
61810,47,Male,1,1,0
61811,1,Male,0,0,0
61812,6,Male,1,0,0
61813,12,Male,1,0,0
61814,6,Female,1,0,0
61815,45,Male,1,0,0
61816,21,Female,1,1,0
61817,11,Male,1,0,0
61818,48,Male,1,0,0
61819,21,Male,1,0,0
61820,33,Male,1,1,0
61821,15,Female,1,0,0
61822,12,Male,1,1,0
61823,18,Female,1,1,0
61824,43,Female,1,1,0
61825,28,Female,1,1,0
61826,2,Male,1,1,0
61827,10,Female,1,0,0
61828,40,Male,1,0,0
61829,39,Female,1,1,0
61830,12,Female,0,1,0
61831,11,Female,1,0,0
61832,2,Male,1,1,0
61833,42,Male,1,1,0
61834,41,Male,1,0,0
61835,45,Male,1,0,0
61836,27,Male,1,1,0
61837,24,Female,1,1,0
61838,25,Female,1,0,0
61839,1,Male,1,0,0
61840,45,Female,1,0,0
61841,4,Male,1,0,0
61842,36,Male,1,1,0
61843,33,Female,1,0,0
61844,31,Male,1,0,0
61845,17,Male,1,0,0
61846,12,Male,1,0,0
61847,18,Male,1,0,0
61848,32,Male,1,1,0
61849,23,Male,1,1,0
61850,4,Male,1,1,0
61851,8,Female,1,1,0
61852,29,Female,1,1,0
61853,28,Female,1,0,0
61854,37,Male,0,1,0
61855,3,Female,1,1,0
61856,39,Male,1,1,0
61857,29,Male,1,0,0
61858,21,Male,1,0,0
61859,9,Male,1,0,0
61860,31,Male,1,0,0
61861,20,Male,1,1,0
61862,31,Male,1,1,0
61863,12,Male,1,1,0
61864,29,Female,1,0,0
61865,18,Male,1,0,0
61866,6,Male,1,0,0
61867,30,Female,1,0,0
61868,34,Male,1,0,0
61869,1,Male,1,1,0
61870,1,Female,1,1,0
61871,14,Male,0,1,0
61872,5,Male,1,1,0
61873,38,Female,1,0,0
61874,23,Male,1,1,0
61875,12,Male,0,0,0
61876,11,Male,1,0,0
61877,30,Male,1,1,0
61878,42,Female,1,0,0
61879,50,Male,1,0,0
61880,22,Male,0,0,0
61881,31,Female,1,0,0
61882,43,Male,1,1,0
61883,23,Female,1,1,1
61884,1,Female,1,0,0
61885,16,Male,1,0,0
61886,31,Female,1,1,0
61887,35,Male,1,0,0
61888,12,Female,1,1,0
61889,34,Female,1,0,0
61890,34,Male,1,0,0
61891,38,Male,1,0,0
61892,36,Male,1,0,0
61893,3,Female,1,1,0
61894,41,Female,1,0,0
61895,13,Male,0,1,0
61896,41,Female,0,0,0
61897,3,Male,1,0,0
61898,21,Male,1,1,0
61899,15,Female,1,1,0
61900,40,Male,1,0,0
61901,15,Male,1,0,0
61902,27,Male,1,0,0
61903,19,Male,1,0,0
61904,16,Male,1,1,0
61905,44,Female,1,1,0
61906,9,Male,1,0,0
61907,17,Male,0,0,0
61908,7,Male,1,0,0
61909,41,Male,0,0,0
61910,26,Male,1,0,0
61911,22,Male,1,1,0
61912,33,Male,0,0,0
61913,41,Female,1,0,0
61914,10,Male,1,1,0
61915,22,Female,1,1,0
61916,48,Male,1,1,0
61917,45,Male,1,0,0
61918,28,Female,1,1,0
61919,30,Female,0,0,0
61920,47,Male,1,1,0
61921,17,Male,1,0,0
61922,3,Male,0,1,0
61923,42,Male,1,0,0
61924,7,Male,1,0,0
61925,33,Male,1,0,0
61926,11,Male,1,1,0
61927,17,Male,1,0,0
61928,20,Female,1,1,0
61929,16,Male,1,1,0
61930,39,Male,1,1,0
61931,34,Male,1,1,0
61932,25,Male,1,1,0
61933,5,Male,1,0,0
61934,50,Female,1,1,0
61935,35,Male,0,1,0
61936,43,Female,1,1,0
61937,37,Female,1,0,0
61938,10,Male,1,1,0
61939,16,Female,0,0,0
61940,2,Male,1,1,0
61941,42,Male,1,1,0
61942,44,Male,1,0,0
61943,42,Male,1,1,0
61944,8,Male,1,0,0
61945,7,Male,1,0,0
61946,13,Male,1,1,0
61947,3,Female,1,0,0
61948,4,Female,1,1,0
61949,9,Male,1,0,0
61950,3,Female,1,1,0
61951,47,Male,1,1,0
61952,5,Male,1,1,0
61953,17,Male,1,0,0
61954,1,Female,1,0,0
61955,25,Male,1,0,0
61956,21,Male,1,1,0
61957,22,Female,1,1,0
61958,40,Male,1,1,0
61959,5,Male,1,0,0
61960,45,Male,1,0,0
61961,31,Female,1,0,0
61962,39,Male,1,0,0
61963,7,Male,1,1,0
61964,35,Male,1,0,0
61965,25,Male,1,1,0
61966,36,Female,1,0,0
61967,26,Male,1,0,0
61968,1,Male,1,0,0
61969,4,Female,1,1,0
61970,45,Male,0,0,0
61971,9,Female,1,0,0
61972,45,Male,0,0,0
61973,35,Male,1,0,0
61974,43,Male,1,1,0
61975,13,Male,1,0,0
61976,41,Female,1,0,0
61977,35,Male,1,1,0
61978,49,Male,1,1,0
61979,50,Male,1,0,0
61980,39,Female,0,1,0
61981,11,Male,1,1,0
61982,41,Male,1,1,0
61983,29,Male,1,0,0
61984,34,Female,1,0,0
61985,34,Female,0,1,0
61986,21,Female,1,1,0
61987,41,Male,1,0,0
61988,13,Male,1,0,0
61989,19,Male,1,0,0
61990,27,Male,1,0,0
61991,18,Male,0,1,0
61992,33,Male,1,0,0
61993,6,Male,1,0,0
61994,46,Female,1,1,0
61995,1,Female,1,0,0
61996,48,Male,1,1,0
61997,48,Male,1,0,0
61998,38,Female,0,1,0
61999,12,Male,1,0,0
62000,10,Male,1,0,0
62001,39,Female,1,1,0
62002,7,Female,1,1,0
62003,9,Male,1,1,0
62004,25,Female,1,1,1
62005,10,Male,1,0,0
62006,25,Male,1,0,0
62007,33,Male,1,1,0
62008,23,Female,0,0,0
62009,41,Male,1,1,0
62010,10,Male,1,1,0
62011,11,Male,1,0,0
62012,2,Male,1,0,0
62013,29,Male,1,0,0
62014,49,Male,1,1,0
62015,25,Male,1,0,0
62016,12,Male,1,1,0
62017,10,Female,0,1,0
62018,36,Male,1,1,0
62019,49,Male,0,0,0
62020,7,Female,1,0,0
62021,10,Male,1,1,0
62022,14,Male,1,1,0
62023,30,Male,1,0,0
62024,27,Male,0,1,0
62025,19,Female,1,0,0
62026,28,Male,0,0,0
62027,19,Male,1,1,0
62028,47,Male,1,0,0
62029,25,Female,1,0,0
62030,2,Male,1,0,0
62031,23,Male,1,1,0
62032,1,Female,1,1,0
62033,46,Male,1,0,0
62034,27,Male,1,0,0
62035,15,Male,1,1,0
62036,17,Female,1,0,0
62037,49,Male,1,1,0
62038,21,Female,1,0,0
62039,17,Female,1,0,0
62040,16,Male,1,0,0
62041,4,Male,1,0,0
62042,7,Male,1,1,0
62043,8,Male,1,1,0
62044,16,Male,1,0,0
62045,25,Male,0,0,0
62046,35,Female,0,1,0
62047,35,Male,1,0,0
62048,11,Male,1,0,0
62049,41,Male,1,0,0
62050,1,Male,1,1,0
62051,33,Female,1,1,0
62052,20,Male,1,0,0
62053,25,Female,1,1,0
62054,41,Female,1,1,0
62055,20,Male,1,1,0
62056,3,Male,1,0,0
62057,50,Male,1,0,0
62058,39,Female,1,0,0
62059,36,Male,0,1,0
62060,1,Male,0,1,0
62061,35,Female,1,0,0
62062,21,Male,1,1,0
62063,31,Male,1,1,0
62064,13,Male,1,0,0
62065,35,Female,1,1,0
62066,41,Male,1,0,0
62067,31,Male,1,0,0
62068,42,Female,1,1,0
62069,16,Male,0,0,0
62070,20,Female,1,0,0
62071,21,Male,1,0,0
62072,11,Male,1,1,0
62073,49,Female,1,0,0
62074,11,Male,1,1,0
62075,7,Male,1,0,0
62076,32,Male,1,0,0
62077,33,Male,1,0,0
62078,46,Female,1,1,0
62079,43,Female,1,1,0
62080,30,Male,1,1,0
62081,45,Male,1,0,0
62082,15,Male,1,0,0
62083,33,Male,1,0,0
62084,36,Male,1,1,0
62085,41,Female,1,0,0
62086,12,Male,1,0,0
62087,20,Male,1,1,0
62088,8,Female,1,1,0
62089,40,Male,1,1,0
62090,24,Male,0,0,0
62091,25,Male,1,1,0
62092,2,Male,1,1,0
62093,30,Male,1,1,0
62094,36,Male,1,1,0
62095,11,Female,1,1,0
62096,7,Male,1,1,0
62097,5,Male,1,1,0
62098,21,Male,1,0,0
62099,18,Male,0,0,0
62100,41,Male,1,0,0
62101,49,Female,1,0,0
62102,15,Male,1,1,0
62103,7,Female,1,0,0
62104,20,Male,1,0,0
62105,7,Male,1,1,0
62106,18,Male,1,1,0
62107,27,Female,1,1,0
62108,38,Male,1,0,0
62109,28,Male,1,1,0
62110,44,Male,0,0,0
62111,39,Male,1,1,0
62112,41,Female,1,1,0
62113,46,Male,1,0,0
62114,35,Male,1,1,0
62115,45,Male,0,1,0
62116,28,Male,1,0,0
62117,31,Male,1,0,0
62118,44,Male,1,1,0
62119,33,Female,1,0,0
62120,34,Female,1,1,0
62121,24,Female,1,0,0
62122,6,Female,0,1,0
62123,36,Male,1,1,0
62124,20,Female,1,1,1
62125,13,Male,0,0,0
62126,6,Male,1,1,0
62127,11,Female,1,1,0
62128,2,Male,1,0,0
62129,47,Female,1,0,0
62130,4,Female,1,1,0
62131,4,Male,1,1,0
62132,12,Male,1,1,0
62133,32,Male,1,1,0
62134,23,Male,1,1,0
62135,43,Male,1,0,0
62136,7,Male,1,1,0
62137,29,Male,1,1,0
62138,14,Male,1,1,0
62139,40,Male,1,0,0
62140,42,Male,0,0,0
62141,36,Male,1,0,0
62142,25,Male,0,1,0
62143,11,Male,1,1,0
62144,8,Female,1,1,0
62145,36,Male,1,0,0
62146,38,Male,1,1,0
62147,8,Female,0,0,0
62148,13,Male,1,0,0
62149,28,Male,1,0,0
62150,24,Male,0,1,0
62151,22,Female,1,1,0
62152,11,Male,1,1,0
62153,7,Male,1,1,0
62154,44,Male,1,0,0
62155,22,Male,1,1,0
62156,7,Male,1,1,0
62157,22,Female,1,0,0
62158,19,Female,1,0,0
62159,38,Female,0,0,0
62160,8,Male,1,0,0
62161,32,Male,1,1,0
62162,12,Female,0,1,0
62163,31,Male,1,1,0
62164,10,Male,1,1,0
62165,33,Male,1,0,0
62166,47,Male,1,1,0
62167,38,Male,1,1,0
62168,10,Female,1,0,0
62169,38,Male,1,0,0
62170,17,Female,1,1,0
62171,37,Female,1,1,0
62172,32,Male,1,1,0
62173,11,Male,1,0,0
62174,11,Male,1,0,0
62175,1,Male,1,1,0
62176,14,Female,1,0,0
62177,30,Male,1,1,0
62178,2,Male,1,0,0
62179,4,Male,1,1,0
62180,34,Male,1,0,0
62181,44,Male,1,1,0
62182,31,Male,1,0,0
62183,23,Male,1,1,0
62184,21,Female,1,1,0
62185,43,Male,1,0,0
62186,49,Female,1,1,0
62187,47,Male,0,0,0
62188,22,Female,1,0,0
62189,35,Female,1,1,0
62190,13,Male,1,1,0
62191,49,Female,1,0,0
62192,24,Female,1,0,0
62193,39,Male,1,1,0
62194,1,Male,1,1,0
62195,37,Male,1,1,0
62196,47,Male,1,0,0
62197,2,Male,1,1,0
62198,10,Female,1,1,0
62199,44,Female,1,0,0
62200,9,Male,1,0,0
62201,13,Male,1,0,0
62202,17,Male,1,1,0
62203,8,Male,1,1,0
62204,15,Male,1,0,0
62205,40,Female,1,1,0
62206,21,Female,1,1,0
62207,23,Male,1,1,0
62208,49,Female,1,1,0
62209,3,Male,1,0,0
62210,2,Male,1,1,0
62211,50,Male,1,0,0
62212,4,Male,1,1,0
62213,43,Male,1,1,0
62214,41,Male,1,1,0
62215,23,Male,1,1,0
62216,38,Male,1,0,0
62217,13,Male,0,1,0
62218,47,Male,1,1,0
62219,39,Male,1,0,0
62220,21,Male,1,0,0
62221,29,Male,1,1,0
62222,35,Male,1,0,0
62223,50,Male,1,1,0
62224,14,Female,1,0,0
62225,24,Male,1,0,0
62226,31,Male,1,1,0
62227,30,Female,1,0,0
62228,40,Male,1,1,0
62229,12,Male,1,0,0
62230,15,Male,1,0,0
62231,16,Female,0,0,0
62232,20,Male,1,1,0
62233,41,Female,0,1,0
62234,38,Male,1,0,0
62235,50,Female,1,0,0
62236,39,Male,0,1,0
62237,20,Male,1,0,0
62238,32,Male,1,0,0
62239,42,Male,1,0,0
62240,19,Male,1,0,0
62241,3,Male,1,1,0
62242,2,Female,1,0,0
62243,21,Male,1,0,0
62244,23,Male,1,0,0
62245,6,Male,1,0,0
62246,16,Male,1,1,0
62247,44,Male,1,1,0
62248,45,Male,1,0,0
62249,32,Male,1,1,0
62250,13,Male,1,0,0
62251,50,Male,0,0,0
62252,10,Male,1,0,0
62253,14,Male,1,0,0
62254,8,Male,1,0,0
62255,12,Female,1,1,0
62256,6,Male,1,1,0
62257,22,Male,1,0,0
62258,38,Female,1,1,0
62259,28,Male,1,1,0
62260,32,Male,0,1,0
62261,2,Male,1,1,0
62262,37,Male,1,1,0
62263,48,Female,1,1,0
62264,8,Male,1,0,0
62265,41,Male,1,0,0
62266,2,Male,0,1,0
62267,44,Male,1,0,0
62268,37,Male,1,1,0
62269,36,Female,1,0,0
62270,40,Male,1,0,0
62271,3,Male,1,0,0
62272,15,Female,0,0,0
62273,41,Male,1,0,0
62274,45,Male,1,0,0
62275,16,Female,1,0,0
62276,27,Male,1,0,0
62277,41,Male,1,0,0
62278,40,Male,1,1,0
62279,28,Male,0,0,0
62280,28,Male,1,0,0
62281,34,Male,1,0,0
62282,45,Female,1,1,0
62283,40,Male,0,1,0
62284,43,Male,1,0,0
62285,16,Male,1,0,0
62286,47,Male,1,1,0
62287,9,Male,0,0,0
62288,47,Male,1,0,0
62289,16,Male,1,0,0
62290,35,Female,1,0,0
62291,39,Male,1,0,0
62292,7,Female,1,0,0
62293,4,Male,1,0,0
62294,16,Male,1,0,0
62295,19,Male,1,1,0
62296,5,Male,1,0,0
62297,43,Female,1,1,0
62298,46,Male,1,1,0
62299,37,Female,1,1,0
62300,10,Male,1,0,0
62301,21,Female,1,1,0
62302,18,Male,1,0,0
62303,14,Female,0,1,0
62304,14,Male,1,1,0
62305,34,Male,1,0,0
62306,41,Male,1,0,0
62307,33,Male,0,1,0
62308,46,Male,1,1,0
62309,42,Male,1,1,0
62310,31,Female,1,1,0
62311,23,Female,1,1,0
62312,44,Male,0,1,0
62313,21,Female,1,1,0
62314,43,Male,0,1,0
62315,48,Male,1,0,0
62316,45,Female,1,0,0
62317,47,Male,1,1,0
62318,23,Male,1,1,0
62319,46,Male,1,0,0
62320,33,Female,1,1,0
62321,46,Male,1,1,0
62322,48,Female,1,1,0
62323,17,Male,1,0,0
62324,3,Female,1,0,0
62325,49,Female,0,0,0
62326,13,Male,1,0,0
62327,3,Female,1,0,0
62328,8,Female,1,1,0
62329,16,Male,1,1,0
62330,17,Male,0,1,0
62331,38,Female,1,0,0
62332,4,Male,1,0,0
62333,37,Female,1,0,0
62334,9,Female,1,0,0
62335,31,Male,1,1,0
62336,3,Male,1,0,0
62337,43,Male,0,0,0
62338,48,Male,1,0,0
62339,9,Male,1,1,0
62340,1,Male,1,0,0
62341,30,Male,1,1,0
62342,28,Male,1,0,0
62343,15,Male,1,0,0
62344,1,Male,1,1,0
62345,4,Male,1,1,0
62346,31,Male,1,1,0
62347,40,Male,1,0,0
62348,16,Female,1,0,0
62349,8,Male,1,0,0
62350,5,Female,1,0,0
62351,8,Male,0,0,0
62352,21,Male,1,1,0
62353,38,Male,1,1,0
62354,42,Male,0,1,0
62355,16,Male,1,1,0
62356,21,Male,1,1,0
62357,50,Male,1,1,0
62358,5,Male,1,1,0
62359,34,Male,1,0,0
62360,4,Male,0,1,0
62361,2,Male,1,0,0
62362,27,Male,1,1,0
62363,13,Male,1,1,0
62364,36,Male,0,0,0
62365,38,Male,1,1,0
62366,24,Male,1,0,0
62367,43,Male,1,0,0
62368,44,Male,1,0,0
62369,19,Male,1,1,0
62370,7,Female,1,0,0
62371,50,Male,1,1,0
62372,18,Male,1,0,0
62373,27,Male,1,1,0
62374,48,Male,1,1,0
62375,4,Female,1,1,0
62376,45,Female,1,1,0
62377,6,Male,1,0,0
62378,6,Female,1,0,0
62379,44,Male,1,0,0
62380,11,Male,1,0,0
62381,3,Male,1,0,0
62382,19,Female,1,1,0
62383,26,Male,0,0,0
62384,15,Male,0,0,0
62385,37,Male,1,0,0
62386,28,Female,1,1,0
62387,12,Male,1,0,0
62388,28,Male,1,1,0
62389,10,Male,0,0,0
62390,10,Female,1,0,0
62391,2,Male,0,1,0
62392,40,Male,1,1,0
62393,27,Male,1,1,0
62394,50,Female,1,0,0
62395,17,Male,1,1,0
62396,2,Male,0,0,0
62397,4,Male,1,1,0
62398,3,Female,1,0,0
62399,47,Male,1,1,0
62400,12,Male,0,0,0
62401,40,Male,0,0,0
62402,21,Male,1,0,0
62403,27,Female,1,0,0
62404,7,Male,1,0,0
62405,18,Male,1,1,0
62406,33,Male,0,0,0
62407,41,Female,1,1,0
62408,43,Male,1,0,0
62409,38,Male,1,0,0
62410,29,Male,1,1,0
62411,32,Male,1,1,0
62412,42,Male,1,0,0
62413,6,Male,1,0,0
62414,37,Female,1,0,0
62415,20,Male,0,0,0
62416,49,Female,0,0,0
62417,47,Male,0,0,0
62418,9,Female,1,0,0
62419,33,Male,1,1,0
62420,4,Male,1,1,0
62421,16,Female,1,0,0
62422,24,Male,0,0,0
62423,20,Male,1,0,0
62424,16,Male,1,1,0
62425,7,Male,1,1,0
62426,23,Male,1,0,0
62427,7,Female,0,1,0
62428,48,Male,0,0,0
62429,37,Male,1,0,0
62430,1,Female,1,1,0
62431,15,Female,0,0,0
62432,5,Male,1,0,0
62433,16,Male,1,0,0
62434,31,Female,1,1,0
62435,15,Male,1,0,0
62436,40,Male,1,0,0
62437,16,Female,1,0,0
62438,49,Female,1,1,0
62439,44,Male,1,1,0
62440,22,Male,1,1,0
62441,41,Female,1,1,0
62442,4,Male,1,0,0
62443,22,Female,1,0,0
62444,41,Female,1,0,0
62445,47,Male,1,0,0
62446,6,Female,1,1,0
62447,11,Female,1,0,0
62448,34,Male,1,0,0
62449,39,Male,1,1,0
62450,38,Female,0,1,0
62451,32,Male,1,1,0
62452,1,Male,1,1,0
62453,1,Female,1,0,0
62454,44,Male,0,0,0
62455,5,Female,1,1,0
62456,45,Male,1,0,0
62457,44,Female,1,1,0
62458,14,Male,1,0,0
62459,25,Male,1,0,0
62460,1,Female,1,0,0
62461,35,Male,1,1,0
62462,38,Female,1,1,0
62463,21,Male,1,0,0
62464,16,Male,1,0,0
62465,27,Male,1,1,0
62466,19,Male,1,1,0
62467,23,Male,0,1,0
62468,38,Male,1,1,0
62469,10,Female,0,0,0
62470,45,Female,1,1,0
62471,10,Female,1,0,0
62472,18,Male,1,1,0
62473,43,Female,1,0,0
62474,13,Male,1,1,0
62475,31,Male,1,0,0
62476,14,Male,0,0,0
62477,22,Male,1,0,0
62478,46,Female,1,1,0
62479,26,Male,1,1,0
62480,18,Male,1,1,0
62481,3,Male,1,0,0
62482,18,Female,1,0,0
62483,27,Male,1,1,0
62484,44,Male,1,0,0
62485,10,Male,1,1,0
62486,8,Male,1,1,0
62487,39,Male,1,0,0
62488,5,Female,1,0,0
62489,13,Male,1,1,0
62490,33,Male,1,1,0
62491,36,Male,1,0,0
62492,46,Female,1,0,0
62493,43,Male,0,0,0
62494,25,Male,1,0,0
62495,49,Male,1,0,0
62496,40,Male,1,0,0
62497,50,Male,1,0,0
62498,7,Male,1,0,0
62499,42,Male,0,0,0
62500,11,Female,1,0,0
62501,30,Male,1,1,0
62502,43,Male,1,0,0
62503,32,Male,1,0,0
62504,45,Male,1,0,0
62505,50,Female,1,1,0
62506,15,Male,1,1,0
62507,30,Female,1,1,0
62508,49,Female,1,1,0
62509,47,Female,1,1,0
62510,47,Male,1,1,0
62511,20,Male,1,1,0
62512,21,Male,1,1,0
62513,5,Female,1,1,0
62514,3,Male,0,1,0
62515,46,Male,1,0,0
62516,27,Male,1,1,0
62517,14,Male,1,1,0
62518,39,Female,1,0,0
62519,5,Male,1,1,0
62520,20,Male,1,1,0
62521,45,Male,1,1,0
62522,20,Male,1,1,0
62523,35,Male,1,1,0
62524,5,Male,1,0,0
62525,42,Male,1,0,0
62526,13,Male,1,1,0
62527,14,Male,1,1,0
62528,12,Female,0,0,0
62529,7,Male,1,1,0
62530,44,Female,0,1,0
62531,43,Male,1,0,0
62532,19,Male,1,1,0
62533,19,Male,1,0,0
62534,21,Male,1,0,0
62535,28,Male,1,0,0
62536,35,Female,1,1,0
62537,18,Male,1,0,0
62538,27,Male,1,0,0
62539,5,Male,0,0,0
62540,23,Male,1,1,0
62541,18,Male,1,1,0
62542,14,Male,1,0,0
62543,39,Female,1,0,0
62544,26,Male,1,0,0
62545,30,Male,1,1,0
62546,14,Male,1,1,0
62547,5,Female,1,1,0
62548,41,Male,1,1,0
62549,24,Male,1,0,0
62550,27,Male,1,1,0
62551,39,Male,1,0,0
62552,4,Female,1,0,0
62553,48,Male,1,1,0
62554,34,Male,1,1,0
62555,2,Female,1,1,0
62556,40,Male,0,1,0
62557,45,Female,1,0,0
62558,18,Male,1,0,0
62559,22,Male,0,0,0
62560,2,Male,1,1,0
62561,22,Male,0,0,0
62562,47,Male,1,0,0
62563,49,Male,1,0,0
62564,8,Male,1,0,0
62565,5,Male,0,0,0
62566,24,Male,1,0,0
62567,41,Male,1,1,0
62568,42,Male,1,1,0
62569,34,Male,1,0,0
62570,23,Male,1,1,0
62571,31,Male,1,0,0
62572,10,Male,1,0,0
62573,20,Male,1,0,0
62574,35,Male,0,1,0
62575,35,Female,1,1,0
62576,27,Male,0,0,0
62577,9,Female,1,1,0
62578,36,Male,1,0,0
62579,7,Male,1,1,0
62580,13,Male,0,1,0
62581,45,Female,1,1,0
62582,6,Male,1,0,0
62583,19,Male,1,0,0
62584,3,Male,1,1,0
62585,35,Male,1,1,0
62586,41,Male,1,0,0
62587,27,Male,0,0,0
62588,6,Male,1,0,0
62589,21,Male,1,1,0
62590,17,Male,1,1,0
62591,19,Female,1,1,0
62592,13,Male,1,0,0
62593,50,Male,1,0,0
62594,39,Male,1,1,0
62595,25,Male,1,0,0
62596,5,Female,1,0,0
62597,43,Male,1,0,0
62598,33,Male,1,0,0
62599,24,Female,1,0,0
62600,23,Male,1,1,0
62601,7,Female,1,0,0
62602,45,Male,1,0,0
62603,13,Male,1,0,0
62604,7,Male,0,0,0
62605,49,Male,1,1,0
62606,32,Male,1,1,0
62607,25,Male,1,1,0
62608,31,Female,1,0,0
62609,43,Female,1,0,0
62610,22,Male,1,1,0
62611,26,Male,1,1,0
62612,36,Male,1,0,0
62613,44,Female,1,0,0
62614,38,Female,1,0,0
62615,4,Male,1,0,0
62616,5,Male,0,1,0
62617,5,Male,1,1,0
62618,45,Male,1,1,0
62619,30,Female,0,0,0
62620,29,Male,1,0,0
62621,49,Female,0,0,0
62622,4,Male,1,1,0
62623,15,Female,0,1,0
62624,50,Male,0,1,0
62625,21,Male,0,1,0
62626,7,Female,1,0,0
62627,41,Male,1,1,0
62628,21,Male,1,1,0
62629,23,Male,0,1,0
62630,15,Female,1,0,0
62631,48,Male,1,1,0
62632,40,Male,0,1,0
62633,43,Male,1,1,0
62634,37,Female,1,1,0
62635,29,Male,1,0,0
62636,12,Male,1,1,0
62637,10,Male,1,1,0
62638,20,Male,1,1,0
62639,27,Male,1,1,0
62640,48,Male,0,1,0
62641,42,Male,1,0,0
62642,15,Male,1,0,0
62643,3,Male,1,0,0
62644,49,Male,0,1,0
62645,33,Male,1,0,0
62646,49,Male,1,0,0
62647,40,Male,1,0,0
62648,17,Male,1,1,0
62649,46,Female,1,1,0
