,Date,Location,Type,Suspect_In_Custody,Weapon_Involved
6417,2021-02-26,Urban,Speeding,No,False
6418,2021-02-26,Urban,Fraud,No,False
6419,2021-02-26,Suburban,Theft,No,True
6420,2021-02-26,Urban,Speeding,No,False
6421,2021-02-26,Suburban,Theft,Yes,False
6422,2021-02-26,Suburban,Blackmail,No,False
6423,2021-02-25,Rural,Jaywalking,Yes,False
6424,2021-02-25,Suburban,Speeding,No,False
6425,2021-02-25,Urban,Blackmail,Yes,False
6426,2021-02-25,Urban,Blackmail,No,False
6427,2021-02-25,Urban,Jaywalking,No,False
6428,2021-02-25,Urban,Theft,No,True
6429,2021-02-25,Urban,Fraud,No,False
6430,2021-02-24,Suburban,Theft,No,True
6431,2021-02-24,Rural,Theft,No,True
6432,2021-02-24,Suburban,Jaywalking,No,False
6433,2021-02-24,Suburban,Speeding,Yes,False
6434,2021-02-24,Rural,Speeding,No,False
6435,2021-02-24,Suburban,Blackmail,No,False
6436,2021-02-24,Urban,Theft,Yes,False
6437,2021-02-24,Urban,Jaywalking,No,False
6438,2021-02-24,Rural,Theft,No,False
6439,2021-02-24,Rural,Blackmail,No,False
6440,2021-02-23,Suburban,Fraud,Yes,False
6441,2021-02-23,Urban,Speeding,No,False
6442,2021-02-23,Suburban,Speeding,Yes,False
6443,2021-02-23,Urban,Theft,No,False
6444,2021-02-23,Urban,Jaywalking,No,False
6445,2021-02-23,Urban,Blackmail,Yes,False
6446,2021-02-23,Urban,Theft,No,True
6447,2021-02-22,Urban,Jaywalking,No,False
6448,2021-02-22,Suburban,Theft,Yes,True
6449,2021-02-22,Suburban,Fraud,No,False
6450,2021-02-22,Urban,Fraud,No,False
6451,2021-02-22,Suburban,Theft,No,False
6452,2021-02-22,Urban,Jaywalking,No,False
6453,2021-02-22,Urban,Theft,No,True
6454,2021-02-22,Suburban,Fraud,No,False
6455,2021-02-22,Suburban,Jaywalking,No,False
6456,2021-02-22,Urban,Speeding,No,False
6457,2021-02-21,Urban,Speeding,No,False
6458,2021-02-21,Urban,Theft,No,True
6459,2021-02-21,Rural,Jaywalking,No,False
6460,2021-02-21,Urban,Theft,Yes,False
6461,2021-02-21,Rural,Fraud,No,False
6462,2021-02-20,Rural,Fraud,No,False
6463,2021-02-20,Suburban,Fraud,No,False
6464,2021-02-20,Suburban,Theft,No,True
6465,2021-02-19,Urban,Car theft,No,False
6466,2021-02-19,Rural,Speeding,No,False
6467,2021-02-19,Urban,Speeding,No,False
6468,2021-02-19,Rural,Fraud,No,False
6469,2021-02-19,Rural,Fraud,No,False
6470,2021-02-19,Urban,Speeding,No,False
6471,2021-02-19,Suburban,Jaywalking,No,False
6472,2021-02-17,Urban,Theft,No,True
6473,2021-02-16,Urban,Theft,No,True
6474,2021-02-16,Urban,Theft,No,False
6475,2021-02-16,Urban,Theft,No,True
6476,2021-02-16,Urban,Speeding,Yes,False
6477,2021-02-16,Urban,Speeding,No,False
6478,2021-02-16,Urban,Speeding,No,False
6479,2021-02-15,Rural,Fraud,Yes,False
6480,2021-02-14,Rural,Jaywalking,Yes,False
6481,2021-02-14,Suburban,Speeding,Yes,False
6482,2021-02-14,Urban,Fraud,No,False
6483,2021-02-12,Urban,Theft,No,False
6484,2021-02-12,Rural,Fraud,No,False
6485,2021-02-12,Urban,Theft,No,False
6486,2021-02-11,Suburban,Theft,Yes,True
6487,2021-02-11,Suburban,Theft,Yes,False
6488,2021-02-11,Urban,Theft,No,False
6489,2021-02-11,Rural,Theft,No,False
6490,2021-02-10,Suburban,Speeding,No,False
6491,2021-02-10,Suburban,Speeding,No,False
6492,2021-02-10,Suburban,Jaywalking,No,False
6493,2021-02-10,Urban,Fraud,No,False
6494,2021-02-10,Urban,Speeding,No,False
6495,2021-02-10,Rural,Theft,No,True
6496,2021-02-09,Urban,Jaywalking,No,False
6497,2021-02-09,Urban,Jaywalking,No,False
6498,2021-02-09,Urban,Theft,No,True
6499,2021-02-09,Suburban,Speeding,No,False
6500,2021-02-09,Urban,Jaywalking,No,False
6501,2021-02-09,Urban,Speeding,No,False
6502,2021-02-09,Urban,Theft,No,False
6503,2021-02-09,Urban,Speeding,Yes,False
6504,2021-02-09,Suburban,Speeding,No,False
6505,2021-02-09,Suburban,Theft,No,False
6506,2021-02-08,Suburban,Theft,No,False
6507,2021-02-08,Urban,Jaywalking,No,False
6508,2021-02-08,Urban,Jaywalking,No,False
6509,2021-02-07,Rural,Blackmail,Yes,False
6510,2021-02-07,Urban,Speeding,No,False
6511,2021-02-07,Suburban,Speeding,No,False
6512,2021-02-07,Urban,Speeding,No,False
6513,2021-02-07,Urban,Theft,No,False
6514,2021-02-07,Rural,Blackmail,No,False
6515,2021-02-07,Rural,Blackmail,No,False
6516,2021-02-07,Rural,Theft,Yes,True
6517,2021-02-07,Suburban,Fraud,No,False
6518,2021-02-06,Urban,Theft,No,True
6519,2021-02-04,Suburban,Jaywalking,Yes,False
6520,2021-02-04,Suburban,Speeding,Yes,False
6521,2021-02-04,Suburban,Theft,Yes,True
6522,2021-02-04,Suburban,Fraud,No,False
6523,2021-02-04,Urban,Theft,No,True
6524,2021-02-04,Suburban,Speeding,Yes,False
6525,2021-02-04,Suburban,Jaywalking,No,False
6526,2021-02-04,Urban,Jaywalking,No,False
6527,2021-02-04,Suburban,Jaywalking,Yes,False
6528,2021-02-04,Rural,Theft,No,True
6529,2021-02-03,Urban,Speeding,No,False
6530,2021-02-03,Urban,Theft,No,True
6531,2021-02-03,Urban,Theft,No,True
6532,2021-02-03,Suburban,Jaywalking,No,False
6533,2021-02-03,Urban,Theft,No,False
6534,2021-02-03,Suburban,Speeding,No,False
6535,2021-02-02,Rural,Theft,No,True
6536,2021-02-01,Suburban,Speeding,No,False
6537,2021-02-01,Urban,Jaywalking,No,False
6538,2021-02-01,Suburban,Theft,Yes,False
6539,2021-02-01,Urban,Speeding,No,False
6540,2021-02-01,Rural,Fraud,No,False
6541,2021-02-01,Urban,Jaywalking,No,False
6542,2021-02-01,Suburban,Speeding,No,False
6543,2021-02-01,Rural,Speeding,No,False
6544,2021-02-01,Urban,Fraud,Yes,False
6545,2021-01-31,Urban,Blackmail,No,False
6546,2021-01-31,Urban,Theft,Yes,False
6547,2021-01-31,Urban,Theft,No,False
6548,2021-01-30,Urban,Theft,No,True
6549,2021-01-30,Rural,Jaywalking,No,False
6550,2021-01-30,Urban,Speeding,No,False
6551,2021-01-30,Urban,Speeding,No,False
6552,2021-01-30,Urban,Theft,Yes,True
6553,2021-01-30,Rural,Theft,No,True
6554,2021-01-29,Suburban,Theft,No,True
6555,2021-01-29,Urban,Murder,Yes,True
6556,2021-01-29,Urban,Blackmail,No,False
6557,2021-01-29,Suburban,Theft,No,True
6558,2021-01-29,Urban,Theft,No,True
6559,2021-01-28,Urban,Jaywalking,No,False
6560,2021-01-28,Rural,Theft,Yes,True
6561,2021-01-28,Suburban,Fraud,Yes,False
6562,2021-01-28,Suburban,Fraud,No,False
6563,2021-01-26,Urban,Theft,No,True
6564,2021-01-26,Urban,Blackmail,Yes,False
6565,2021-01-26,Urban,Speeding,No,False
6566,2021-01-26,Rural,Jaywalking,No,False
6567,2021-01-26,Urban,Jaywalking,No,False
6568,2021-01-26,Suburban,Fraud,No,False
6569,2021-01-26,Rural,Theft,No,True
6570,2021-01-25,Rural,Theft,No,False
6571,2021-01-24,Urban,Fraud,No,False
6572,2021-01-24,Urban,Theft,No,True
6573,2021-01-24,Urban,Jaywalking,Yes,False
6574,2021-01-24,Rural,Theft,No,True
6575,2021-01-24,Rural,Theft,No,False
6576,2021-01-24,Urban,Theft,No,False
6577,2021-01-24,Urban,Jaywalking,No,False
6578,2021-01-23,Suburban,Theft,No,True
6579,2021-01-23,Suburban,Theft,Yes,False
6580,2021-01-23,Suburban,Theft,No,True
6581,2021-01-23,Urban,Fraud,No,False
6582,2021-01-23,Urban,Fraud,No,False
6583,2021-01-23,Rural,Jaywalking,No,False
6584,2021-01-23,Urban,Fraud,No,False
6585,2021-01-22,Suburban,Speeding,No,False
6586,2021-01-22,Rural,Theft,No,True
6587,2021-01-21,Rural,Speeding,No,False
6588,2021-01-21,Rural,Fraud,No,False
6589,2021-01-21,Urban,Jaywalking,No,False
6590,2021-01-21,Urban,Speeding,No,False
6591,2021-01-21,Urban,Jaywalking,No,False
6592,2021-01-21,Urban,Fraud,No,False
6593,2021-01-21,Rural,Theft,No,False
6594,2021-01-21,Urban,Blackmail,No,False
6595,2021-01-21,Suburban,Speeding,No,False
6596,2021-01-21,Suburban,Jaywalking,No,False
6597,2021-01-20,Suburban,Blackmail,No,False
6598,2021-01-19,Suburban,Speeding,No,False
6599,2021-01-19,Urban,Jaywalking,Yes,False
6600,2021-01-19,Urban,Jaywalking,No,False
6601,2021-01-19,Suburban,Theft,No,True
6602,2021-01-19,Urban,Jaywalking,No,False
6603,2021-01-18,Urban,Fraud,No,False
6604,2021-01-18,Rural,Theft,No,False
6605,2021-01-18,Urban,Jaywalking,No,False
6606,2021-01-18,Urban,Theft,No,False
6607,2021-01-18,Urban,Blackmail,Yes,False
6608,2021-01-18,Suburban,Theft,No,False
6609,2021-01-17,Urban,Jaywalking,No,False
6610,2021-01-17,Urban,Theft,No,False
6611,2021-01-16,Rural,Speeding,No,False
6612,2021-01-16,Urban,Speeding,No,False
6613,2021-01-16,Suburban,Jaywalking,No,False
6614,2021-01-16,Urban,Theft,No,False
6615,2021-01-16,Urban,Speeding,No,False
6616,2021-01-14,Rural,Theft,No,True
6617,2021-01-14,Urban,Theft,Yes,True
6618,2021-01-14,Urban,Blackmail,No,False
6619,2021-01-13,Urban,Speeding,No,False
6620,2021-01-13,Urban,Speeding,No,False
6621,2021-01-13,Urban,Jaywalking,No,False
6622,2021-01-13,Suburban,Jaywalking,No,False
6623,2021-01-13,Urban,Theft,Yes,False
6624,2021-01-13,Urban,Speeding,No,False
6625,2021-01-13,Urban,Jaywalking,No,False
6626,2021-01-13,Urban,Theft,Yes,True
6627,2021-01-12,Urban,Theft,No,False
6628,2021-01-12,Urban,Theft,No,False
6629,2021-01-12,Urban,Fraud,No,False
6630,2021-01-11,Urban,Jaywalking,No,False
6631,2021-01-11,Urban,Speeding,No,False
6632,2021-01-09,Suburban,Jaywalking,Yes,False
6633,2021-01-09,Urban,Speeding,No,False
6634,2021-01-09,Suburban,Speeding,No,False
6635,2021-01-09,Rural,Theft,No,False
6636,2021-01-09,Urban,Fraud,No,False
6637,2021-01-09,Urban,Theft,No,True
6638,2021-01-09,Rural,Speeding,Yes,False
6639,2021-01-09,Urban,Theft,Yes,False
6640,2021-01-08,Urban,Jaywalking,No,False
6641,2021-01-08,Suburban,Theft,No,False
6642,2021-01-08,Suburban,Speeding,No,False
6643,2021-01-08,Urban,Fraud,No,False
6644,2021-01-08,Urban,Blackmail,No,False
6645,2021-01-08,Suburban,Speeding,No,False
6646,2021-01-08,Suburban,Speeding,No,False
6647,2021-01-08,Urban,Speeding,No,False
6648,2021-01-08,Urban,Jaywalking,No,False
6649,2021-01-07,Rural,Theft,No,True
6650,2021-01-07,Urban,Theft,No,True
6651,2021-01-07,Urban,Blackmail,No,False
6652,2021-01-07,Suburban,Fraud,Yes,False
6653,2021-01-07,Urban,Theft,No,True
6654,2021-01-07,Rural,Theft,No,False
6655,2021-01-07,Rural,Theft,No,False
6656,2021-01-07,Urban,Speeding,No,False
6657,2021-01-07,Urban,Theft,Yes,True
6658,2021-01-06,Urban,Theft,No,False
6659,2021-01-06,Suburban,Murder,Yes,True
6660,2021-01-06,Urban,Theft,No,False
6661,2021-01-06,Urban,Jaywalking,No,False
6662,2021-01-06,Suburban,Speeding,No,False
6663,2021-01-06,Urban,Theft,Yes,True
6664,2021-01-06,Suburban,Theft,No,True
6665,2021-01-05,Urban,Theft,Yes,False
6666,2021-01-05,Urban,Theft,Yes,True
6667,2021-01-05,Rural,Theft,No,True
6668,2021-01-04,Rural,Theft,No,True
6669,2021-01-04,Rural,Theft,No,False
6670,2021-01-03,Rural,Theft,No,False
6671,2021-01-03,Suburban,Blackmail,No,False
6672,2021-01-03,Urban,Jaywalking,No,False
6673,2021-01-03,Urban,Speeding,No,False
6674,2021-01-03,Urban,Jaywalking,No,False
6675,2021-01-03,Suburban,Speeding,No,False
6676,2021-01-03,Suburban,Theft,No,False
6677,2021-01-03,Urban,Jaywalking,No,False
6678,2021-01-03,Rural,Theft,No,True
6679,2021-01-03,Suburban,Speeding,No,False
6680,2021-01-02,Rural,Fraud,No,False
6681,2021-01-02,Suburban,Speeding,Yes,False
6682,2021-01-02,Urban,Fraud,No,False
6683,2021-01-02,Rural,Theft,No,True
6684,2021-01-02,Suburban,Theft,No,False
6685,2021-01-01,Suburban,Theft,No,False
6686,2021-01-01,Suburban,Theft,No,True
6687,2021-01-01,Rural,Jaywalking,Yes,False
6688,2021-01-01,Suburban,Fraud,No,False
6689,2021-01-01,Urban,Jaywalking,No,False
6690,2021-01-01,Suburban,Jaywalking,No,False
6691,2021-01-01,Rural,Speeding,No,False
6692,2020-12-31,Urban,Theft,No,False
6693,2020-12-31,Rural,Theft,No,False
6694,2020-12-31,Urban,Speeding,Yes,False
6695,2020-12-31,Urban,Blackmail,No,False
6696,2020-12-31,Urban,Speeding,No,False
6697,2020-12-30,Urban,Theft,Yes,True
6698,2020-12-30,Urban,Theft,No,True
6699,2020-12-30,Urban,Theft,No,False
6700,2020-12-30,Urban,Blackmail,No,False
6701,2020-12-30,Urban,Theft,Yes,False
6702,2020-12-30,Urban,Theft,No,False
6703,2020-12-29,Rural,Theft,No,True
6704,2020-12-29,Suburban,Theft,No,False
6705,2020-12-29,Urban,Blackmail,No,False
6706,2020-12-29,Rural,Murder,No,True
6707,2020-12-29,Urban,Theft,No,False
6708,2020-12-29,Urban,Speeding,No,False
6709,2020-12-29,Urban,Theft,Yes,False
6710,2020-12-28,Suburban,Theft,No,False
6711,2020-12-28,Urban,Speeding,No,False
6712,2020-12-28,Urban,Speeding,No,False
6713,2020-12-28,Suburban,Blackmail,No,False
6714,2020-12-28,Urban,Jaywalking,Yes,False
6715,2020-12-28,Suburban,Blackmail,No,False
6716,2020-12-27,Urban,Theft,No,False
6717,2020-12-27,Rural,Blackmail,No,False
6718,2020-12-27,Rural,Theft,Yes,False
6719,2020-12-27,Suburban,Jaywalking,Yes,False
6720,2020-12-27,Suburban,Theft,No,True
6721,2020-12-27,Urban,Jaywalking,No,False
6722,2020-12-26,Suburban,Theft,No,True
6723,2020-12-26,Suburban,Theft,No,True
6724,2020-12-26,Urban,Jaywalking,Yes,False
6725,2020-12-26,Urban,Fraud,No,False
6726,2020-12-26,Suburban,Theft,Yes,True
6727,2020-12-26,Urban,Fraud,No,False
6728,2020-12-26,Urban,Jaywalking,Yes,False
6729,2020-12-26,Urban,Theft,No,True
6730,2020-12-26,Urban,Theft,Yes,False
6731,2020-12-24,Suburban,Theft,No,True
6732,2020-12-24,Urban,Theft,Yes,False
6733,2020-12-24,Urban,Theft,Yes,True
6734,2020-12-23,Urban,Blackmail,No,False
6735,2020-12-23,Suburban,Theft,No,True
6736,2020-12-22,Rural,Theft,No,True
6737,2020-12-22,Rural,Theft,No,True
6738,2020-12-22,Urban,Speeding,No,False
6739,2020-12-22,Suburban,Theft,No,False
6740,2020-12-22,Suburban,Jaywalking,No,False
6741,2020-12-22,Urban,Jaywalking,No,False
6742,2020-12-22,Suburban,Blackmail,No,False
6743,2020-12-22,Suburban,Jaywalking,No,False
6744,2020-12-22,Urban,Fraud,No,False
6745,2020-12-22,Urban,Theft,No,False
6746,2020-12-21,Urban,Jaywalking,No,False
6747,2020-12-21,Rural,Fraud,No,False
6748,2020-12-21,Urban,Theft,No,False
6749,2020-12-21,Suburban,Speeding,No,False
6750,2020-12-21,Urban,Theft,No,True
6751,2020-12-21,Suburban,Theft,No,False
6752,2020-12-21,Suburban,Theft,No,False
6753,2020-12-20,Urban,Theft,No,True
6754,2020-12-19,Urban,Speeding,No,False
6755,2020-12-19,Rural,Fraud,No,False
6756,2020-12-19,Urban,Fraud,No,False
6757,2020-12-17,Urban,Fraud,Yes,False
6758,2020-12-17,Rural,Theft,No,True
6759,2020-12-17,Urban,Theft,Yes,False
6760,2020-12-17,Urban,Speeding,Yes,False
6761,2020-12-17,Rural,Theft,Yes,False
6762,2020-12-17,Rural,Fraud,No,False
6763,2020-12-17,Urban,Speeding,No,False
6764,2020-12-16,Rural,Theft,No,False
6765,2020-12-16,Urban,Jaywalking,No,False
6766,2020-12-16,Urban,Jaywalking,Yes,False
6767,2020-12-16,Suburban,Speeding,No,False
6768,2020-12-16,Urban,Speeding,No,False
6769,2020-12-16,Suburban,Fraud,No,False
6770,2020-12-16,Suburban,Jaywalking,No,False
6771,2020-12-16,Rural,Fraud,Yes,False
6772,2020-12-15,Urban,Theft,No,False
6773,2020-12-15,Suburban,Fraud,No,False
6774,2020-12-15,Suburban,Jaywalking,No,False
6775,2020-12-15,Suburban,Fraud,No,False
6776,2020-12-15,Suburban,Theft,No,False
6777,2020-12-14,Urban,Fraud,No,False
6778,2020-12-14,Urban,Speeding,No,False
6779,2020-12-14,Rural,Speeding,No,False
6780,2020-12-14,Urban,Theft,No,True
6781,2020-12-14,Rural,Jaywalking,No,False
6782,2020-12-14,Rural,Blackmail,No,False
6783,2020-12-14,Urban,Fraud,No,False
6784,2020-12-14,Suburban,Blackmail,No,False
6785,2020-12-14,Rural,Speeding,No,False
6786,2020-12-13,Urban,Jaywalking,Yes,False
6787,2020-12-13,Rural,Jaywalking,No,False
6788,2020-12-13,Suburban,Theft,No,True
6789,2020-12-13,Urban,Theft,No,False
6790,2020-12-13,Urban,Theft,No,True
6791,2020-12-13,Urban,Jaywalking,Yes,False
6792,2020-12-13,Rural,Theft,No,False
6793,2020-12-13,Suburban,Jaywalking,No,False
6794,2020-12-13,Urban,Jaywalking,No,False
6795,2020-12-12,Urban,Fraud,No,False
6796,2020-12-12,Suburban,Speeding,No,False
6797,2020-12-12,Urban,Speeding,No,False
6798,2020-12-12,Suburban,Speeding,Yes,False
6799,2020-12-11,Suburban,Theft,No,True
6800,2020-12-11,Rural,Jaywalking,No,False
6801,2020-12-11,Urban,Speeding,Yes,False
6802,2020-12-11,Suburban,Theft,No,True
6803,2020-12-11,Urban,Jaywalking,Yes,False
6804,2020-12-11,Suburban,Blackmail,No,False
6805,2020-12-11,Rural,Jaywalking,No,False
6806,2020-12-10,Rural,Speeding,No,False
6807,2020-12-10,Urban,Theft,No,False
6808,2020-12-10,Urban,Speeding,No,False
6809,2020-12-10,Urban,Theft,No,True
6810,2020-12-09,Urban,Theft,No,False
6811,2020-12-09,Urban,Jaywalking,No,False
6812,2020-12-08,Rural,Jaywalking,No,False
6813,2020-12-08,Urban,Theft,No,True
6814,2020-12-08,Urban,Theft,No,True
6815,2020-12-08,Suburban,Theft,No,False
6816,2020-12-08,Urban,Speeding,No,False
6817,2020-12-08,Rural,Theft,Yes,False
6818,2020-12-07,Rural,Blackmail,Yes,False
6819,2020-12-07,Urban,Theft,No,True
6820,2020-12-07,Suburban,Blackmail,No,False
6821,2020-12-07,Rural,Speeding,No,False
6822,2020-12-07,Suburban,Theft,No,True
6823,2020-12-06,Rural,Jaywalking,No,False
6824,2020-12-06,Rural,Speeding,No,False
6825,2020-12-05,Urban,Theft,No,True
6826,2020-12-05,Urban,Blackmail,No,False
6827,2020-12-05,Urban,Speeding,Yes,False
6828,2020-12-05,Suburban,Theft,No,True
6829,2020-12-05,Urban,Theft,No,False
6830,2020-12-05,Urban,Speeding,No,False
6831,2020-12-05,Urban,Theft,No,True
6832,2020-12-05,Urban,Theft,No,False
6833,2020-12-05,Rural,Theft,No,True
6834,2020-12-04,Suburban,Theft,Yes,False
6835,2020-12-04,Rural,Speeding,No,False
6836,2020-12-04,Rural,Blackmail,No,False
6837,2020-12-04,Rural,Speeding,Yes,False
6838,2020-12-04,Urban,Jaywalking,Yes,False
6839,2020-12-04,Suburban,Blackmail,No,False
6840,2020-12-04,Suburban,Blackmail,No,False
6841,2020-12-04,Urban,Theft,No,False
6842,2020-12-03,Urban,Jaywalking,No,False
6843,2020-12-03,Suburban,Theft,No,True
6844,2020-12-03,Suburban,Jaywalking,No,False
6845,2020-12-03,Urban,Theft,No,True
6846,2020-12-03,Suburban,Theft,No,True
6847,2020-12-03,Suburban,Speeding,No,False
6848,2020-12-02,Urban,Jaywalking,No,False
6849,2020-12-02,Suburban,Jaywalking,No,False
6850,2020-12-02,Urban,Speeding,No,False
6851,2020-12-02,Rural,Theft,No,True
6852,2020-12-01,Suburban,Speeding,No,False
6853,2020-11-30,Suburban,Speeding,No,False
6854,2020-11-30,Urban,Theft,No,False
6855,2020-11-30,Rural,Theft,Yes,False
6856,2020-11-30,Rural,Theft,No,False
6857,2020-11-30,Suburban,Jaywalking,Yes,False
6858,2020-11-29,Suburban,Jaywalking,Yes,False
6859,2020-11-29,Rural,Theft,No,True
6860,2020-11-29,Urban,Theft,No,True
6861,2020-11-29,Rural,Theft,No,True
6862,2020-11-28,Urban,Theft,No,False
6863,2020-11-27,Urban,Speeding,No,False
6864,2020-11-27,Urban,Theft,No,True
6865,2020-11-27,Urban,Jaywalking,No,False
6866,2020-11-27,Urban,Fraud,Yes,False
6867,2020-11-27,Rural,Theft,No,True
6868,2020-11-27,Suburban,Jaywalking,No,False
6869,2020-11-27,Urban,Jaywalking,No,False
6870,2020-11-27,Rural,Theft,No,False
6871,2020-11-26,Urban,Speeding,No,False
6872,2020-11-26,Suburban,Speeding,No,False
6873,2020-11-25,Suburban,Theft,No,False
6874,2020-11-25,Urban,Fraud,No,False
6875,2020-11-25,Urban,Jaywalking,Yes,False
6876,2020-11-25,Urban,Speeding,No,False
6877,2020-11-25,Suburban,Theft,Yes,True
6878,2020-11-25,Urban,Jaywalking,No,False
6879,2020-11-25,Urban,Speeding,No,False
6880,2020-11-25,Suburban,Theft,No,True
6881,2020-11-24,Suburban,Blackmail,No,False
6882,2020-11-24,Suburban,Theft,No,False
6883,2020-11-24,Urban,Speeding,No,False
6884,2020-11-24,Urban,Blackmail,No,False
6885,2020-11-24,Urban,Speeding,No,False
6886,2020-11-24,Urban,Theft,No,True
6887,2020-11-24,Urban,Speeding,No,False
6888,2020-11-24,Rural,Speeding,No,False
6889,2020-11-23,Rural,Jaywalking,No,False
6890,2020-11-23,Urban,Theft,No,True
6891,2020-11-22,Urban,Theft,No,True
6892,2020-11-22,Suburban,Jaywalking,No,False
6893,2020-11-22,Rural,Jaywalking,No,False
6894,2020-11-22,Rural,Car theft,Yes,False
6895,2020-11-22,Urban,Speeding,Yes,False
6896,2020-11-22,Suburban,Theft,No,True
6897,2020-11-22,Suburban,Theft,No,True
6898,2020-11-21,Urban,Theft,No,False
6899,2020-11-21,Rural,Jaywalking,No,False
6900,2020-11-21,Suburban,Theft,No,True
6901,2020-11-21,Rural,Speeding,Yes,False
6902,2020-11-21,Suburban,Jaywalking,No,False
6903,2020-11-20,Rural,Jaywalking,No,False
6904,2020-11-20,Rural,Speeding,Yes,False
6905,2020-11-19,Urban,Theft,Yes,False
6906,2020-11-19,Suburban,Blackmail,No,False
6907,2020-11-19,Suburban,Jaywalking,No,False
6908,2020-11-18,Urban,Jaywalking,No,False
6909,2020-11-18,Suburban,Theft,No,False
6910,2020-11-18,Suburban,Jaywalking,No,False
6911,2020-11-18,Suburban,Theft,No,True
6912,2020-11-18,Urban,Theft,No,False
6913,2020-11-17,Urban,Theft,No,False
6914,2020-11-17,Urban,Jaywalking,No,False
6915,2020-11-17,Urban,Theft,No,True
6916,2020-11-17,Suburban,Fraud,No,False
6917,2020-11-17,Suburban,Theft,No,True
6918,2020-11-17,Urban,Speeding,No,False
6919,2020-11-17,Urban,Theft,No,True
6920,2020-11-17,Urban,Theft,No,True
6921,2020-11-16,Urban,Fraud,No,False
6922,2020-11-16,Suburban,Theft,No,False
6923,2020-11-15,Suburban,Jaywalking,No,False
6924,2020-11-15,Suburban,Blackmail,No,False
6925,2020-11-15,Urban,Theft,No,False
6926,2020-11-15,Suburban,Speeding,No,False
6927,2020-11-15,Urban,Theft,No,True
6928,2020-11-15,Urban,Speeding,No,False
6929,2020-11-15,Rural,Jaywalking,No,False
6930,2020-11-15,Urban,Fraud,No,False
6931,2020-11-15,Suburban,Jaywalking,No,False
6932,2020-11-15,Urban,Speeding,No,False
6933,2020-11-14,Suburban,Jaywalking,Yes,False
6934,2020-11-14,Rural,Theft,No,True
6935,2020-11-14,Urban,Jaywalking,Yes,False
6936,2020-11-14,Suburban,Jaywalking,No,False
6937,2020-11-14,Suburban,Jaywalking,No,False
6938,2020-11-14,Urban,Theft,Yes,True
6939,2020-11-13,Urban,Theft,No,False
6940,2020-11-12,Suburban,Blackmail,No,False
6941,2020-11-12,Urban,Theft,Yes,False
6942,2020-11-12,Suburban,Theft,No,False
6943,2020-11-12,Suburban,Blackmail,No,False
6944,2020-11-12,Urban,Car theft,Yes,False
6945,2020-11-11,Suburban,Fraud,No,False
6946,2020-11-11,Rural,Speeding,No,False
6947,2020-11-09,Suburban,Jaywalking,No,False
6948,2020-11-07,Urban,Theft,Yes,True
